4	2041	0.0006561279296875
5	1392	0.00071883201599121
6	1725	0.0012950897216797
7	0	0.00054597854614258
8	2275	0.0033509731292725
9	2088	0.003817081451416
10	3511	0.0049340724945068
11	2396	0.0050649642944336
12	3250	0.0073010921478271
13	2853	0.0087161064147949
14	2920	0.0083539485931396
15	2329	0.011447906494141
16	2526	0.011428117752075
17	2533	0.016474008560181
18	2614	0.016798973083496
19	3323	0.022806882858276
20	1777	0.022066116333008
21	2500	0.028532028198242
22	0	0.0035548210144043
23	5173	0.052762031555176
24	1789	0.0204758644104
25	4490	0.060176134109497
26	1889	0.034113168716431
27	4835	0.068505048751831
28	3448	0.064918041229248
29	2298	0.065340995788574
30	2850	0.076510906219482
31	0	0.0063810348510742
32	5489	0.14344692230225
33	2647	0.051526069641113
34	5234	0.16802096366882
35	2887	0.094738960266113
36	3480	0.15028595924377
37	3254	0.13925814628601
38	2692	0.15540504455566
39	876	0.019766807556152
40	6693	0.27806496620178
41	1699	0.094125032424927
42	4823	0.29125595092773
43	2482	0.15837097167969
44	5662	0.33033895492554
45	2070	0.14772701263428
46	4957	0.38322615623474
47	2099	0.21280217170715
48	4440	0.38587188720703
49	3062	0.27003502845764
50	4856	0.46448707580566
51	2960	0.32158803939819
52	4804	0.49952483177185
53	3928	0.39102697372437
54	4314	0.55024194717407
55	2990	0.46873784065247
56	4002	0.5150351524353
57	3575	0.58375811576843
58	3757	0.66736102104187
59	4321	0.59193301200867
60	4003	0.80292582511902
61	3554	0.59680604934692
62	4758	0.79737710952759
63	3640	0.62113809585571
64	5977	0.87422180175781
65	4503	0.79209399223328
66	3545	0.88468408584595
67	3872	0.85777807235718
68	5149	0.94246792793274
69	3439	0.89640617370605
70	4222	0.98558402061462
71	0	0.034224033355713
72	6902	1.7564148902893
73	1633	0.4096040725708
74	6414	1.6939370632172
75	2869	0.78877711296082
76	6602	1.8566579818726
77	2510	0.99187111854553
78	4810	1.6704370975494
79	4411	1.4308099746704
80	4440	1.5424270629883
81	4397	1.6606481075287
82	3991	1.7016870975494
83	4717	1.855633020401
84	4148	1.5063178539276
85	4863	2.136458158493
86	4114	1.6414828300476
87	5320	2.0969200134277
88	4327	1.9482209682465
89	4138	2.0694141387939
90	0	0.0573570728302
91	8990	3.7283229827881
92	2329	0.9299099445343
93	6862	3.3725569248199
94	2456	1.321897983551
95	6154	3.558984041214
96	3150	1.7321360111237
97	6052	3.7953188419342
98	3753	2.2327160835266
99	6701	3.4512269496918
